Freebase Movie ID,Movie Release Date,Movie Box Office Revenue,Movie Language,Movie Country,Actor Gender,Actor Height,Actor Age,Actor Ethnicity,Actor Country of Origin
/m/04f2rzb,1988.0,13664060.0,['English'],['United States of America'],M,1.8,11.0,['Jewish'],['Jewish']
/m/04f2rzb,1988.0,13664060.0,['English'],['United States of America'],M,1.6,16.0,['Asian Americans'],['United States of America']
/m/04f2rzb,1988.0,13664060.0,['English'],['United States of America'],M,1.7,45.0,['Jewish'],['Jewish']
/m/02vt7xf,1986.0,4636000.0,['English'],['United States of America'],F,1.6,24.0,['Danes'],['Denmark']
/m/02vt7xf,1986.0,4636000.0,['English'],['United States of America'],M,1.8,29.0,['African Americans'],['United States of America']
/m/0dsxdc,2001.0,4574762.0,"['English', 'Spanish']",['United States of America'],F,1.7,60.0,['Hispanic and Latino Americans'],['United States of America']
/m/0dsxdc,2001.0,4574762.0,"['English', 'Spanish']",['United States of America'],M,1.8,64.0,['European Americans'],['United States of America']
/m/0dsxdc,2001.0,4574762.0,"['English', 'Spanish']",['United States of America'],F,1.6,35.0,['Hispanic and Latino Americans'],['United States of America']
/m/0289n83,1992.0,4096030.0,['English'],['United States of America'],F,1.5,30.0,['Asian Americans'],['United States of America']
/m/0289n83,1992.0,4096030.0,['English'],['United States of America'],F,1.7,37.0,['European Americans'],['United States of America']
/m/0289n83,1992.0,4096030.0,['English'],['United States of America'],M,1.7,43.0,['Jewish'],['Jewish']
/m/0289n83,1992.0,4096030.0,['English'],['United States of America'],M,1.8,54.0,['European Americans'],['United States of America']
/m/0289n83,1992.0,4096030.0,['English'],['United States of America'],F,1.7,42.0,['British'],['United Kingdom']
/m/026wlxw,2008.0,230685453.0,"['Russian', 'English']",['United States of America'],M,1.9,39.0,['African Americans'],['United States of America']
/m/026wlxw,2008.0,230685453.0,"['Russian', 'English']",['United States of America'],M,2.0,36.0,['Oceanian Americans'],['United States of America']
/m/026wlxw,2008.0,230685453.0,"['Russian', 'English']",['United States of America'],M,1.8,74.0,['Jewish'],['Jewish']
/m/026wlxw,2008.0,230685453.0,"['Russian', 'English']",['United States of America'],M,1.8,69.0,['British'],['United Kingdom']
/m/026wlxw,2008.0,230685453.0,"['Russian', 'English']",['United States of America'],M,1.8,68.0,['Jewish'],['Jewish']
/m/026wlxw,2008.0,230685453.0,"['Russian', 'English']",['United States of America'],M,1.9,57.0,['European Americans'],['United States of America']
/m/026wlxw,2008.0,230685453.0,"['Russian', 'English']",['United States of America'],M,1.7,33.0,['Asian Americans'],['United States of America']
/m/026wlxw,2008.0,230685453.0,"['Russian', 'English']",['United States of America'],M,1.6,55.0,['European Americans'],['United States of America']
/m/026wlxw,2008.0,230685453.0,"['Russian', 'English']",['United States of America'],M,1.9,54.0,['European Americans'],['United States of America']
/m/04l3xj,2004.0,365727.0,['English'],['United States of America'],M,1.9,47.0,['African Americans'],['United States of America']
/m/04l3xj,2004.0,365727.0,['English'],['United States of America'],M,1.8,47.0,['African Americans'],['United States of America']
/m/04l3xj,2004.0,365727.0,['English'],['United States of America'],F,1.6,33.0,['African Trinidadians and Tobagonians'],['Republic of Trinidad and Tobago']
/m/04l3xj,2004.0,365727.0,['English'],['United States of America'],M,1.9,86.0,['African Americans'],['United States of America']
/m/04l3xj,2004.0,365727.0,['English'],['United States of America'],F,1.8,27.0,['Hispanic and Latino Americans'],['United States of America']
/m/04l3xj,2004.0,365727.0,['English'],['United States of America'],M,1.8,25.0,['African Americans'],['United States of America']
/m/04l3xj,2004.0,365727.0,['English'],['United States of America'],M,1.8,15.0,['Arab Americans'],['United States of America']
/m/04l3xj,2004.0,365727.0,['English'],['United States of America'],M,1.9,35.0,['African Americans'],['United States of America']
/m/04l3xj,2004.0,365727.0,['English'],['United States of America'],M,1.8,47.0,['African Americans'],['United States of America']
/m/04l3xj,2004.0,365727.0,['English'],['United States of America'],M,1.7,55.0,['Jewish'],['Jewish']
/m/04l3xj,2004.0,365727.0,['English'],['United States of America'],M,1.9,55.0,['European Americans'],['United States of America']
/m/02j9_2,2005.0,38869464.0,"['Mandarin', 'English']",['United States of America'],F,1.8,36.0,['Hispanic and Latino Americans'],['United States of America']
/m/02j9_2,2005.0,38869464.0,"['Mandarin', 'English']",['United States of America'],M,1.9,43.0,['European Americans'],['United States of America']
/m/02j9_2,2005.0,38869464.0,"['Mandarin', 'English']",['United States of America'],F,1.7,23.0,['European Canadians'],['Canada']
/m/02j9_2,2005.0,38869464.0,"['Mandarin', 'English']",['United States of America'],M,1.8,28.0,['African British'],['United Kingdom']
/m/02j9_2,2005.0,38869464.0,"['Mandarin', 'English']",['United States of America'],M,1.8,60.0,['African Americans'],['United States of America']
/m/02j9_2,2005.0,38869464.0,"['Mandarin', 'English']",['United States of America'],M,1.7,27.0,['Jewish'],['Jewish']
/m/02j9_2,2005.0,38869464.0,"['Mandarin', 'English']",['United States of America'],F,1.7,34.0,['European Canadians'],['Canada']
/m/01l_pn,2003.0,259175788.0,"['Mandarin', 'English', 'Spanish']",['United States of America'],M,1.8,39.0,['European Americans'],['United States of America']
/m/01l_pn,2003.0,259175788.0,"['Mandarin', 'English', 'Spanish']",['United States of America'],M,1.9,27.0,['European Brazilians'],['Brazil']
/m/01l_pn,2003.0,259175788.0,"['Mandarin', 'English', 'Spanish']",['United States of America'],M,1.8,17.0,['Jewish'],['Jewish']
/m/01l_pn,2003.0,259175788.0,"['Mandarin', 'English', 'Spanish']",['United States of America'],M,1.8,35.0,['European Americans'],['United States of America']
/m/01l_pn,2003.0,259175788.0,"['Mandarin', 'English', 'Spanish']",['United States of America'],M,1.8,31.0,['European Americans'],['United States of America']
/m/01l_pn,2003.0,259175788.0,"['Mandarin', 'English', 'Spanish']",['United States of America'],M,2.0,63.0,['British'],['United Kingdom']
/m/01l_pn,2003.0,259175788.0,"['Mandarin', 'English', 'Spanish']",['United States of America'],F,1.6,17.0,['European Americans'],['United States of America']
/m/01l_pn,2003.0,259175788.0,"['Mandarin', 'English', 'Spanish']",['United States of America'],F,1.6,46.0,['Jewish'],['Jewish']
/m/01l_pn,2003.0,259175788.0,"['Mandarin', 'English', 'Spanish']",['United States of America'],F,1.6,17.0,['Danes'],['Denmark']
/m/01l_pn,2003.0,259175788.0,"['Mandarin', 'English', 'Spanish']",['United States of America'],M,1.7,28.0,['European Americans'],['United States of America']
/m/01l_pn,2003.0,259175788.0,"['Mandarin', 'English', 'Spanish']",['United States of America'],M,1.9,45.0,['African Americans'],['United States of America']
/m/01l_pn,2003.0,259175788.0,"['Mandarin', 'English', 'Spanish']",['United States of America'],M,1.8,31.0,['Canadians'],['Canada']
