Wiki_movie_ID,Freebase_movie_ID,Movie_release_date,Character_name,Actor_date_of_birth,Actor_gender,Actor_height,Actor_ethnicity_Freebase_ID,Actor_name,Actor_age,Freebase_character/actor_ID,Freebase_character_ID,Freebase_actor_ID,Occupations,Occupation Labels
174251,/m/017jd9,2003-12-17,Samwise Gamgee,1971-02-25,M,1.68,,Sean Astin,32.0,/m/0k5scj,/m/0gvgd,/m/0svqs,"http://www.wikidata.org/entity/Q11397897, http://www.wikidata.org/entity/Q851436, http://www.wikidata.org/entity/Q54128, http://www.wikidata.org/entity/Q758780","swordfighter, bodyguard, domestic worker, gardener"
174251,/m/017jd9,2003-12-17,Boromir,1959-04-17,M,1.8,,Sean Bean,44.0,/m/03l6qxd,/m/0gp87,/m/02gvwz,http://www.wikidata.org/entity/Q11397897,swordfighter
174251,/m/017jd9,2003-12-17,Galadriel,1969-05-14,F,1.74,,Cate Blanchett,34.0,/m/04fmnbv,/m/0gyrq,/m/0154qm,,
174251,/m/017jd9,2003-12-17,Legolas,1977-01-13,M,1.791,/m/02w7gg,Orlando Bloom,26.0,/m/0k5sc_,/m/0gwkm,/m/09wj5,http://www.wikidata.org/entity/Q890527,archer
174251,/m/017jd9,2003-12-17,Peregrin Took,1968-08-28,M,1.69,,Billy Boyd,35.0,/m/03l6qvc,/m/0gvj2,/m/01v9l67,http://www.wikidata.org/entity/Q11397897,swordfighter
174251,/m/017jd9,2003-12-17,Frodo Baggins,1981-01-28,M,1.68,/m/09vc4s,Elijah Wood,22.0,/m/0k5scc,/m/02vzw,/m/015t56,http://www.wikidata.org/entity/Q11397897,swordfighter
174251,/m/017jd9,2003-12-17,Aragorn,1958-10-20,M,1.803,/m/0dqqwy,Viggo Mortensen,45.0,/m/0k5scp,/m/0gwlg,/m/01ps2h8,"http://www.wikidata.org/entity/Q11397897, http://www.wikidata.org/entity/Q1402561","swordfighter, military leader"
174251,/m/017jd9,2003-12-17,Gandalf,1939-05-25,M,1.8,,Ian McKellen,64.0,/m/0k5scv,/m/0dz8q,/m/03ym1,"http://www.wikidata.org/entity/Q148401, http://www.wikidata.org/entity/Q11397897","magician, swordfighter"
174251,/m/017jd9,2003-12-17,Gimli,1944-05-05,M,1.85,/m/06gbnc,John Rhys-Davies,59.0,/m/0528xyz,/m/0h34n,/m/01846t,,
174251,/m/017jd9,2003-12-17,Treebeard,1944-05-05,M,1.85,/m/06gbnc,John Rhys-Davies,59.0,/m/03l6qw4,/m/0h13r,/m/01846t,,
174251,/m/017jd9,2003-12-17,Gollum,1964-04-20,M,1.73,,Andy Serkis,39.0,/m/02vbl_t,/m/0gvf0,/m/0241jw,,
174251,/m/017jd9,2003-12-17,Meriadoc Brandybuck,1976-12-08,M,1.7,,Dominic Monaghan,27.0,/m/03l6qw9,/m/0gvcr,/m/01kwld,http://www.wikidata.org/entity/Q11397897,swordfighter
174251,/m/017jd9,2003-12-17,Théoden,1944-12-17,M,,/m/02w7gg,Bernard Hill,58.0,/m/03l6qvp,/m/0gxzq,/m/015t7v,http://www.wikidata.org/entity/Q116,monarch
174251,/m/017jd9,2003-12-17,Elrond,1960-04-04,M,1.88,,Hugo Weaving,43.0,/m/03l6qvv,/m/0gn84,/m/016ypb,,
174251,/m/017jd9,2003-12-17,Bilbo Baggins,1931-09-12,M,1.651,/m/02w7gg,Ian Holm,72.0,/m/03l6qv_,/m/0g6z1,/m/016zp5,http://www.wikidata.org/entity/Q11397897,swordfighter
174251,/m/017jd9,2003-12-17,Arwen,1977-07-01,F,1.78,/m/022dp5,Liv Tyler,26.0,/m/03l6qwg,/m/0h1b6,/m/01rh0w,,
174251,/m/017jd9,2003-12-17,Éomer,1972-06-07,M,1.85,,Karl Urban,31.0,/m/03l6qwm,/m/0gypc,/m/024n3z,http://www.wikidata.org/entity/Q116,monarch
174251,/m/017jd9,2003-12-17,Éowyn,1967-12-16,F,1.651,,Miranda Otto,36.0,/m/03l6qws,/m/0gynx,/m/0294fd,,
174251,/m/017jd9,2003-12-17,Gríma,1950-03-18,M,1.75,,Brad Dourif,53.0,/m/03l6qwy,/m/0gxz9,/m/02bfmn,http://www.wikidata.org/entity/Q2994387,adviser
174251,/m/017jd9,2003-12-17,Faramir,1965-09-21,M,1.83,,David Wenham,38.0,/m/03l6qx2,/m/02_6z,/m/02ck7w,http://www.wikidata.org/entity/Q11397897,swordfighter
174251,/m/017jd9,2003-12-17,Denethor,1948-08-20,M,1.85,,John Noble,55.0,/m/03l6qx7,/m/0gp7f,/m/02fgm7,,
174251,/m/017jd9,2003-12-17,Saruman,1922-05-27,M,1.96,,Christopher Lee,81.0,/m/03l6qxk,/m/0g3fs,/m/0f0kz,http://www.wikidata.org/entity/Q16157720,fictional tyrant
174251,/m/017jd9,2003-12-17,Gothmog,1968-03-20,M,1.93,/m/05748,Lawrence Makoare,35.0,/m/0528v7y,/m/02kqzn,/m/05q1gn,,
174251,/m/017jd9,2003-12-17,Witch-king of Angmar,1968-03-20,M,1.93,/m/05748,Lawrence Makoare,35.0,/m/0528v84,/m/022l3q,/m/05q1gn,http://www.wikidata.org/entity/Q11397897,swordfighter
174251,/m/017jd9,2003-12-17,Mouth of Sauron,1945-09-17,M,2.01,,Bruce Spence,58.0,/m/0528yp1,/m/01jgw_,/m/04qvbv,,
174251,/m/017jd9,2003-12-17,Rosie Cotton,1971-07-18,F,,,Sarah McLeod,32.0,/m/064_l0s,/m/03wlpsx,/m/02hnzs,,
4133151,/m/0bkxlz,1988,Angela Baker,1962-02-08,F,,,Pamela Springsteen,25.0,/m/0k3c_p,/m/0gxr653,/m/0dcj81,,
28954592,/m/0dgqzyr,2011,Cody Martin,1992-08-04,M,1.62,/m/0xnvg,Cole Sprouse,18.0,/m/0gm2x72,/m/08cgry,/m/0b3x4c3,,
28954592,/m/0dgqzyr,2011,Zack Martin,1992-08-04,M,1.8,/m/0xnvg,Dylan Sprouse,18.0,/m/0gm2yjy,/m/08cgmr,/m/0b3x4c5,,
28954592,/m/0dgqzyr,2011,London Tipton,1988-03-27,F,1.57,/m/0738n4,Brenda Song,22.0,/m/0gm29sg,/m/07g8r3,/m/05pmzb,,
28954592,/m/0dgqzyr,2011,Bailey Pickett,1993-05-13,F,1.65,/m/07hwkr,Debby Ryan,17.0,/m/0gm1_m9,/m/04jkkv9,/m/047s_y5,,
28954592,/m/0dgqzyr,2011,Mr. Moseby,1968-09-04,M,1.68,/m/0x67,Phill Lewis,42.0,/m/0gm1dg9,/m/04f774w,/m/06zynr,"http://www.wikidata.org/entity/Q1631120, http://www.wikidata.org/entity/Q5189959","hotel manager, cruise director"
8852763,/m/027m1jw,1967-05-25,Fu Manchu,1922-05-27,M,1.96,,Christopher Lee,44.0,/m/04mfx6_,/m/02_vb,/m/0f0kz,,
9015828,/m/027thng,1967-03-13,Zé do Caixão,1936-03-13,M,,,Zé do Caixão,30.0,/m/02vd58m,/m/0n3rtr1,/m/0f343c,,
268833,/m/01npcx,1995-11-13,Boris Grishenko,1965-01-27,M,1.78,/m/03lmx1,Alan Cumming,30.0,/m/01z0qcs,/m/06t21_,/m/01cwcr,"http://www.wikidata.org/entity/Q1487, http://www.wikidata.org/entity/Q5482740","hacker, programmer"
268833,/m/01npcx,1995-11-13,Q,1914-09-12,M,,/m/06gbnc,Desmond Llewelyn,81.0,/m/01z0qbl,/m/0gjt2,/m/0fwj0,http://www.wikidata.org/entity/Q47064,military personnel
268833,/m/01npcx,1995-11-13,Miss Moneypenny,1961-11-27,F,1.689,/m/02w7gg,Samantha Bond,33.0,/m/01z0qbv,/m/01hk60,/m/03pknm,http://www.wikidata.org/entity/Q80687,secretary
268833,/m/01npcx,1995-11-13,Bill Tanner,1948-10-31,M,1.7,,Michael Kitchen,47.0,/m/01z0qdr,/m/062g73,/m/05g0fh,http://www.wikidata.org/entity/Q707492,military chief of staff
268833,/m/01npcx,1995-11-13,James Bond,1953-05-16,M,1.88,/m/03bkbh,Pierce Brosnan,42.0,/m/01z0qb6,/m/0clpml,/m/018p4y,,
268833,/m/01npcx,1995-11-13,Alec Trevelyan,1959-04-17,M,1.8,,Sean Bean,36.0,/m/04r942_,/m/062r15,/m/02gvwz,"http://www.wikidata.org/entity/Q2340985, http://www.wikidata.org/entity/Q12414919","00 Agent, terrorist"
268833,/m/01npcx,1995-11-13,Natalya Simonova,1970-06-04,F,1.69,/m/01p7s6,Izabella Scorupco,25.0,/m/04stmhg,/m/066zh5,/m/03rxt,http://www.wikidata.org/entity/Q5482740,programmer
268833,/m/01npcx,1995-11-13,Xenia Onatopp,1965-11-05,F,1.83,/m/07mqps,Famke Janssen,30.0,/m/04stmpn,/m/04tkpy,/m/02pk6x,"http://www.wikidata.org/entity/Q178197, http://www.wikidata.org/entity/Q618694, http://www.wikidata.org/entity/Q931260, http://www.wikidata.org/entity/Q2095549","mercenary, fighter pilot, murderer, aircraft pilot"
268833,/m/01npcx,1995-11-13,M,1934-12-09,F,1.55,,Judi Dench,60.0,/m/01z0qbd,/m/01lxy7,/m/0lpjn,,
99123,/m/0pb33,1994-06-10,Annie Porter,1964-07-26,F,1.71,,Sandra Bullock,29.0,/m/0k3mlj,/m/06zjnh2,/m/0794g,"http://www.wikidata.org/entity/Q350979, http://www.wikidata.org/entity/Q2374149","zoologist, botanist"
2982688,/m/08hmch,2009-04-28,Wolverine,1968-10-12,M,1.89,/m/0bbz66j,Hugh Jackman,40.0,/m/03dzls4,/m/01s283,/m/03h_9lg,"http://www.wikidata.org/entity/Q1124183, http://www.wikidata.org/entity/Q4991371, http://www.wikidata.org/entity/Q3190387, http://www.wikidata.org/entity/Q64504687","lumberjack, soldier, vigilante, limousine driver"
2982688,/m/08hmch,2009-04-28,Sabretooth,1967-10-04,M,1.91,/m/041rx,Liev Schreiber,41.0,/m/040qzwg,/m/01t3vf,/m/0prfz,"http://www.wikidata.org/entity/Q47064, http://www.wikidata.org/entity/Q178197, http://www.wikidata.org/entity/Q484188, http://www.wikidata.org/entity/Q5589126","military personnel, mercenary, serial killer, government agent"
2982688,/m/08hmch,2009-04-28,William Stryker,1962-05-14,M,1.88,,Danny Huston,46.0,/m/040qzwm,/m/0cnwng,/m/07vc_9,"http://www.wikidata.org/entity/Q42603, http://www.wikidata.org/entity/Q2095549, http://www.wikidata.org/entity/Q4991371, http://www.wikidata.org/entity/Q12414919, http://www.wikidata.org/entity/Q15883433","priest, aircraft pilot, soldier, terrorist, mass murderer"
2982688,/m/08hmch,2009-04-28,Blob,1974-01-14,M,1.981,/m/044038p,Kevin Durand,35.0,/m/04d7jlw,/m/027ykr,/m/08g2t9,"http://www.wikidata.org/entity/Q2159907, http://www.wikidata.org/entity/Q5589126, http://www.wikidata.org/entity/Q12414919","criminal, government agent, terrorist"
2982688,/m/08hmch,2009-04-28,Gambit,1981-04-08,M,1.83,,Taylor Kitsch,28.0,/m/040qzws,/m/01htk9,/m/0h724l,"http://www.wikidata.org/entity/Q188784, http://www.wikidata.org/entity/Q3562775","superhero, thief"
2982688,/m/08hmch,2009-04-28,Agent Zero,1979-11-28,M,1.87,/m/01xhh5,Daniel Henney,29.0,/m/05ssgnq,/m/04wn66,/m/086028,"http://www.wikidata.org/entity/Q178197, http://www.wikidata.org/entity/Q5589126, http://www.wikidata.org/entity/Q30242234","mercenary, government agent, freedom fighter"
2982688,/m/08hmch,2009-04-28,Deadpool,1976-10-23,M,1.88,/m/044038p,Ryan Reynolds,32.0,/m/040qzwy,/m/01960s,/m/036hf4,"http://www.wikidata.org/entity/Q178197, http://www.wikidata.org/entity/Q4991371","mercenary, soldier"
2982688,/m/08hmch,2009-04-28,Emma Frost,1986-04-24,F,1.73,,Tahyna Tozzi,23.0,/m/09rgwcv,/m/033pl2,/m/0fs1sc,"http://www.wikidata.org/entity/Q188784, http://www.wikidata.org/entity/Q484876, http://www.wikidata.org/entity/Q1056391","superhero, chief executive officer, head teacher"
2982688,/m/08hmch,2009-04-28,Professor X,1940-07-13,M,1.78,/m/02w7gg,Patrick Stewart,68.0,/m/0gyj118,/m/025fh,/m/0jbp0,"http://www.wikidata.org/entity/Q901, http://www.wikidata.org/entity/Q1056391","scientist, head teacher"
161190,/m/015bpl,1991-12-06,Uhura,1932-12-28,F,1.65,/m/0x67,Nichelle Nichols,58.0,/m/02hk0fy,/m/012gkt,/m/012gl8,"http://www.wikidata.org/entity/Q3659898, http://www.wikidata.org/entity/Q14467526, http://www.wikidata.org/entity/Q47406182","public relations officer, linguist, Communications Officer"
161190,/m/015bpl,1991-12-06,Hikaru Sulu,1937-04-20,M,1.73,/m/0cn68,George Takei,54.0,/m/02h8f_d,/m/01_rgb,/m/01_rh4,"http://www.wikidata.org/entity/Q2309900, http://www.wikidata.org/entity/Q11397897, http://www.wikidata.org/entity/Q87265645, http://www.wikidata.org/entity/Q60319535","helmsman, swordfighter, spaceship captain, starship pilot"
161190,/m/015bpl,1991-12-06,Pavel Chekov,1936-09-14,M,1.68,/m/041rx,Walter Koenig,55.0,/m/0cg5wpk,/m/018msj,/m/01prm3,"http://www.wikidata.org/entity/Q254651, http://www.wikidata.org/entity/Q1383594, http://www.wikidata.org/entity/Q1499523, http://www.wikidata.org/entity/Q2309900","navigator, executive officer, military safety officer, helmsman"
161190,/m/015bpl,1991-12-06,Spock,1931-03-26,M,1.85,/m/041rx,Leonard Nimoy,60.0,/m/02h8fv1,/m/0f13t,/m/0f13b,"http://www.wikidata.org/entity/Q121998, http://www.wikidata.org/entity/Q1383594, http://www.wikidata.org/entity/Q193391, http://www.wikidata.org/entity/Q116483723, http://www.wikidata.org/entity/Q60661987","ambassador, executive officer, diplomat, science officer, time traveller"
161190,/m/015bpl,1991-12-06,Montgomery Scott,1920-03-03,M,1.8,,James Doohan,71.0,/m/02h8fy0,/m/026npn,/m/03hzfdp,http://www.wikidata.org/entity/Q1816148,chief engineer
161190,/m/015bpl,1991-12-06,James T. Kirk,1931-03-22,M,1.77,/m/067lts,William Shatner,60.0,/m/02h8g09,/m/0crtw,/m/084m3,"http://www.wikidata.org/entity/Q11900058, http://www.wikidata.org/entity/Q65936040, http://www.wikidata.org/entity/Q87265645","explorer, tactician, spaceship captain"
161190,/m/015bpl,1991-12-06,Leonard McCoy,1920-01-20,M,1.78,,DeForest Kelley,71.0,/m/02h8g4h,/m/06r5b,/m/0k464,"http://www.wikidata.org/entity/Q39631, http://www.wikidata.org/entity/Q78158126","physician, spaceship's surgeon"
161190,/m/015bpl,1991-12-06,Chang,1929-12-13,M,1.778,/m/044038p,Christopher Plummer,61.0,/m/02xkm7g,/m/04cw1_,/m/01ycbq,,
4704201,/m/0cj6h3,2006-03-04,Nami,1969-03-12,F,,,Akemi Okamura,36.0,/m/02vcbvv,/m/07wp0b,/m/04f5z2,"http://www.wikidata.org/entity/Q254651, http://www.wikidata.org/entity/Q10729326, http://www.wikidata.org/entity/Q3562775","navigator, pirate, thief"
4704201,/m/0cj6h3,2006-03-04,Sanji,1963-08-07,M,1.75,,Hiroaki Hirata,42.0,/m/02vbfqd,/m/03bn7q,/m/04jz_2,"http://www.wikidata.org/entity/Q156839, http://www.wikidata.org/entity/Q10729326","cook, pirate"
4704201,/m/0cj6h3,2006-03-04,Tony Tony Chopper,1959-03-23,F,,,Kazue Ikura,46.0,/m/0kqkwjp,/m/02ztj_,/m/01tcxsn,"http://www.wikidata.org/entity/Q39631, http://www.wikidata.org/entity/Q10729326","physician, pirate"
4704201,/m/0cj6h3,2006-03-04,Roronoa Zoro,1967-11-25,M,,,Kazuya Nakai,38.0,/m/02vb51k,/m/02jzqh,/m/04_h75,"http://www.wikidata.org/entity/Q621613, http://www.wikidata.org/entity/Q10729326, http://www.wikidata.org/entity/Q11397897","bounty hunter, pirate, swordfighter"
4704201,/m/0cj6h3,2006-03-04,Monkey D. Luffy,1955-01-15,F,,,Mayumi Tanaka,51.0,/m/02vbs28,/m/01_f41,/m/03q63p,"http://www.wikidata.org/entity/Q10729326, http://www.wikidata.org/entity/Q849424","pirate, ship captain"
4704201,/m/0cj6h3,2006-03-04,Usopp,1965-05-23,M,,,Kappei Yamaguchi,40.0,/m/02vcslh,/m/03blv1,/m/02v92l,"http://www.wikidata.org/entity/Q201948, http://www.wikidata.org/entity/Q10729326","sniper, pirate"
4704201,/m/0cj6h3,2006-03-04,Nico Robin,1965-11-21,F,,,Yuriko Yamaguchi,40.0,/m/0kql50x,/m/03p_mh,/m/03b51t,"http://www.wikidata.org/entity/Q10729326, http://www.wikidata.org/entity/Q3621491, http://www.wikidata.org/entity/Q55983771","pirate, archaeologist, assassin"
8474170,/m/0274s1d,1996,Sean Dillon,1959-02-22,M,1.83,/m/07bch9,Kyle MacLachlan,36.0,/m/02vd5mz,/m/094qtv,/m/048hf,,
58865,/m/0g22z,1987-12-11,Gordon Gekko,1944-09-25,M,1.78,/m/063k3h,Michael Douglas,43.0,/m/0k7vnh,/m/0741xn,/m/0kjgl,"http://www.wikidata.org/entity/Q43845, http://www.wikidata.org/entity/Q806798, http://www.wikidata.org/entity/Q2961975, http://www.wikidata.org/entity/Q4182927, http://www.wikidata.org/entity/Q12362622","businessperson, banker, business executive, stockbroker, philanthropist"
3150498,/m/08vpgc,1946-02-02,Bugs Bunny,1908-05-30,M,,/m/041rx,Mel Blanc,37.0,/m/052bz28,/m/0d9kl,/m/0c5vh,http://www.wikidata.org/entity/Q1552579,handyman
253828,/m/01ln5z,1999-04-16,Anck Su Namun,1971-01-31,F,1.77,/m/025rpb0,Patricia Velásquez,28.0,/m/03jrbsk,/m/045rk8k,/m/05dx4p,http://www.wikidata.org/entity/Q2719946,concubine
253828,/m/01ln5z,1999-04-16,Evelyn Carnahan-O'Connell,1970-03-07,F,1.7,/m/013b6_,Rachel Weisz,29.0,/m/0k5yzc,/m/02q86h3,/m/014x77,"http://www.wikidata.org/entity/Q36180, http://www.wikidata.org/entity/Q182436, http://www.wikidata.org/entity/Q1350189, http://www.wikidata.org/entity/Q3621491","writer, librarian, egyptologist, archaeologist"
10036523,/m/02p_m9f,1947-03-08,Pepé Le Pew,1908-05-30,M,,/m/041rx,Mel Blanc,38.0,/m/052cwj5,/m/050z_x,/m/0c5vh,,
9467480,/m/028b207,1950-11-09,Allan Quatermain,1913-05-06,M,1.9,,Stewart Granger,37.0,/m/0dkcffs,/m/03pwt8,/m/026d77,"http://www.wikidata.org/entity/Q3704253, http://www.wikidata.org/entity/Q3704253, http://www.wikidata.org/entity/Q11900058, http://www.wikidata.org/entity/Q11900058, http://www.wikidata.org/entity/Q3704253, http://www.wikidata.org/entity/Q3704253, http://www.wikidata.org/entity/Q11900058, http://www.wikidata.org/entity/Q11900058, http://www.wikidata.org/entity/Q96244884, http://www.wikidata.org/entity/Q96244884, http://www.wikidata.org/entity/Q96244884, http://www.wikidata.org/entity/Q96244884","trader, trader, explorer, explorer, trader, trader, explorer, explorer, big game hunter, big game hunter, big game hunter, big game hunter"
648781,/m/02_fm2,2002-11-05,Jim Hawkins,1981-02-17,M,1.78,/m/013b6_,Joseph Gordon-Levitt,21.0,/m/0k79z8,/m/057y48p,/m/05zbm4,"http://www.wikidata.org/entity/Q49640, http://www.wikidata.org/entity/Q45199","cabin boy, sailor"
648781,/m/02_fm2,2002-11-05,Narrator,1933-02-02,M,1.93,/m/041rx,Tony Jay,69.0,/m/0cg3vg4,/m/0147fv,/m/02_p82,,
648781,/m/02_fm2,2002-11-05,Billy Bones,1928-03-19,M,1.88,/m/03bkbh,Patrick McGoohan,74.0,/m/0cg6grh,/m/02pqszl,/m/022qw7,"http://www.wikidata.org/entity/Q49757, http://www.wikidata.org/entity/Q10729326","poet, pirate"
648781,/m/02_fm2,2002-11-05,Long John Silver,1937-09-10,M,,,Brian Murray,65.0,/m/02t9_hg,/m/01971v,/m/026j28y,"http://www.wikidata.org/entity/Q45199, http://www.wikidata.org/entity/Q156839, http://www.wikidata.org/entity/Q10729326","sailor, cook, pirate"
702117,/m/0340hj,2007-04-16,Spider-Man,1975-06-27,M,1.73,/m/07bch9,Tobey Maguire,31.0,/m/0k3nlp,/m/06ys2,/m/015pkc,"http://www.wikidata.org/entity/Q901, http://www.wikidata.org/entity/Q33231, http://www.wikidata.org/entity/Q37226, http://www.wikidata.org/entity/Q188784, http://www.wikidata.org/entity/Q205375","scientist, photographer, teacher, superhero, inventor"
702117,/m/0340hj,2007-04-16,Mary Jane Watson,1982-04-30,F,1.7,/m/01qhm_,Kirsten Dunst,24.0,/m/0k3nlv,/m/01ppxz,/m/04fzk,"http://www.wikidata.org/entity/Q33999, http://www.wikidata.org/entity/Q947873, http://www.wikidata.org/entity/Q2259451, http://www.wikidata.org/entity/Q4610556","actor, television presenter, stage actor, model"
702117,/m/0340hj,2007-04-16,Harry Osborn,1978-04-19,M,1.78,/m/048z7l,James Franco,28.0,/m/0k3nl_,/m/025xc3,/m/05bnp0,http://www.wikidata.org/entity/Q43845,businessperson
702117,/m/0340hj,2007-04-16,Sandman,1960-06-17,M,1.83,,Thomas Haden Church,46.0,/m/0k3nm4,/m/0253r3,/m/0341n5,"http://www.wikidata.org/entity/Q188784, http://www.wikidata.org/entity/Q2159907","superhero, criminal"
702117,/m/0340hj,2007-04-16,Venom,1978-07-12,M,1.791,,Topher Grace,28.0,/m/0k3nm9,/m/01_82p,/m/028r4y,"http://www.wikidata.org/entity/Q42909, http://www.wikidata.org/entity/Q188784, http://www.wikidata.org/entity/Q3190387, http://www.wikidata.org/entity/Q5589126, http://www.wikidata.org/entity/Q6498903","reporter, superhero, vigilante, government agent, supervillain"
702117,/m/0340hj,2007-04-16,Gwen Stacy,1981-03-02,F,1.73,,Bryce Dallas Howard,26.0,/m/0k3nmg,/m/0127rw,/m/03kbb8,http://www.wikidata.org/entity/Q48282,student
702117,/m/0340hj,2007-04-16,Spider-Girl,1927-09-19,F,1.62,/m/02w7gg,Rosemary Harris,79.0,/m/03jpjxv,/m/02j47c,/m/07fq1y,"http://www.wikidata.org/entity/Q48282, http://www.wikidata.org/entity/Q188784","student, superhero"
702117,/m/0340hj,2007-04-16,J. Jonah Jameson,1955-01-09,M,1.778,,J. K. Simmons,52.0,/m/0k3nmm,/m/011lmc,/m/044rvb,"http://www.wikidata.org/entity/Q42909, http://www.wikidata.org/entity/Q2516866, http://www.wikidata.org/entity/Q12362622, http://www.wikidata.org/entity/Q484876, http://www.wikidata.org/entity/Q589298","reporter, publisher, philanthropist, chief executive officer, editor-in-chief"
702117,/m/0340hj,2007-04-16,Dr. Curt Connors,1959-10-07,M,1.829,,Dylan Baker,47.0,/m/02h7x14,/m/01x02p,/m/07nx9j,"http://www.wikidata.org/entity/Q10855616, http://www.wikidata.org/entity/Q864503","medical officer, biologist"
702117,/m/0340hj,2007-04-16,"Joseph ""Robbie"" Robertson",1953-10-20,M,1.94,/m/0x67,Bill Nunn,53.0,/m/02h7x1c,/m/05tyg5,/m/06pp0z,http://www.wikidata.org/entity/Q17351648,newspaper editor
702117,/m/0340hj,2007-04-16,Green Goblin,1955-07-22,M,1.78,,Willem Dafoe,51.0,/m/03jpv3s,/m/012645,/m/01f7dd,"http://www.wikidata.org/entity/Q2159907, http://www.wikidata.org/entity/Q43845, http://www.wikidata.org/entity/Q5589126","criminal, businessperson, government agent"
702117,/m/0340hj,2007-04-16,Ben Parker,1923-09-09,M,1.778,,Cliff Robertson,83.0,/m/02h7x23,/m/0129mg,/m/015gsv,,
702117,/m/0340hj,2007-04-16,Dennis Carradine,1964-11-07,M,1.79,,Michael Papajohn,42.0,/m/05kv7lz,/m/02r5j77,/m/02vntkl,http://www.wikidata.org/entity/Q2159907,criminal
702117,/m/0340hj,2007-04-16,Flash Thompson,1976-12-28,M,1.96,/m/019lrz,Joe Manganiello,30.0,/m/0gynb56,/m/030t_m,/m/030v0r,"http://www.wikidata.org/entity/Q48282, http://www.wikidata.org/entity/Q4991371","student, soldier"
142456,/m/011ypx,1997-12-02,Sean Maguire,1951-07-21,M,1.702,,Robin Williams,46.0,/m/0jyylf,/m/02nwfkz,/m/0dzf_,,
142456,/m/011ypx,1997-12-02,Chuckie Sullivan,1972-08-15,M,1.89,/m/07bch9,Ben Affleck,25.0,/m/0jyyll,/m/02nwfk9,/m/0151w_,,
21417215,/m/05f6tv2,1938-02-26,Porky Pig,1908-05-30,M,,/m/041rx,Mel Blanc,29.0,/m/09l542t,/m/0dngm,/m/0c5vh,,
9031071,/m/027v4c0,2007-11-28,Shrek,1963-05-25,M,1.73,/m/02rbdlq,Mike Myers,44.0,/m/02vcy_r,/m/0bx6ln,/m/0p__8,,
9031071,/m/027v4c0,2007-11-28,Princess Fiona,1972-08-30,F,1.75,/m/042gtr,Cameron Diaz,35.0,/m/02vcz8g,/m/06hm0d,/m/0bksh,,
9031071,/m/027v4c0,2007-11-28,Donkey,1961-04-03,M,1.75,/m/0x67,Eddie Murphy,46.0,/m/02vchvv,/m/05xvt_,/m/0f7hc,,
740744,/m/037cr1,2003-12-09,Peter Pan,1989-02-05,M,1.88,,Jeremy Sumpter,14.0,/m/051sqbq,/m/0267l4m,/m/024xw1,,
740744,/m/037cr1,2003-12-09,Captain Hook,1963-06-06,M,1.8,/m/02w7gg,Jason Isaacs,40.0,/m/0cgr3cb,/m/0js_j,/m/025t9b,"http://www.wikidata.org/entity/Q45199, http://www.wikidata.org/entity/Q10729326, http://www.wikidata.org/entity/Q11397897","sailor, pirate, swordfighter"
740744,/m/037cr1,2003-12-09,Wendy Darling,1990-08-17,F,1.7,,Rachel Hurd-Wood,13.0,/m/0k1vn1,/m/025tvd2,/m/059f88,,
740744,/m/037cr1,2003-12-09,Smee,1934-01-14,M,1.78,,Richard Briers,69.0,/m/0cgr3bg,/m/06txq3,/m/014rqr,"http://www.wikidata.org/entity/Q45199, http://www.wikidata.org/entity/Q10729326","sailor, pirate"
740744,/m/037cr1,2003-12-09,Tinkerbell,1979-07-03,F,1.6,,Ludivine Sagnier,24.0,/m/03jshsq,/m/01pf51,/m/027v_n,,
740744,/m/037cr1,2003-12-09,Tootles,1991,M,,,Rupert Simonian,12.0,/m/0cgr384,/m/0dt1y9,/m/0cgr38g,,
16205281,/m/03wcxjf,1989-07-20,Brenda Starr,1965-05-31,F,1.83,/m/01qhm_,Brooke Shields,24.0,/m/0460fhh,/m/034shy,/m/0bx_q,,
23605923,/m/06zjllz,1997,Martin Beck,1952-12-12,M,1.79,,Peter Haber,44.0,/m/0dlqsj_,/m/031c20,/m/02w_pz7,,
1252914,/m/04mcw4,2008-05-22,Marion Ravenwood,1951-10-05,F,1.7,/m/07bch9,Karen Allen,56.0,/m/0446hng,/m/09s87d,/m/02jq_k,"http://www.wikidata.org/entity/Q808266, http://www.wikidata.org/entity/Q1930187, http://www.wikidata.org/entity/Q22810659","bartender, journalist, nightclub owner"
1252914,/m/04mcw4,2008-05-22,Indiana Jones,1942-07-13,M,1.85,/m/01qhm_,Harrison Ford,65.0,/m/0jzx78,/m/03ttl,/m/0c0k1,"http://www.wikidata.org/entity/Q47064, http://www.wikidata.org/entity/Q1622272, http://www.wikidata.org/entity/Q2873500, http://www.wikidata.org/entity/Q3621491, http://www.wikidata.org/entity/Q9352089","military personnel, university teacher, adventurer, archaeologist, spy"
1252914,/m/04mcw4,2008-05-22,Mutt Williams,1986-06-11,M,1.759,/m/041rx,Shia LaBeouf,21.0,/m/03l1br_,/m/046343z,/m/04w391,"http://www.wikidata.org/entity/Q327029, http://www.wikidata.org/entity/Q48282, http://www.wikidata.org/entity/Q17062828","mechanic, student, treasure hunter"
